Tp-link TL-WR840N 命令注入漏洞|CNNVD-202202-2057|2022-02-25|2022-03-10| |超危|命令注入|Tp-link TL-WR840N是中国普联（Tp-link）公司的一款无线路由器。 TP-LINK TL-WR840N(ES) V6.20 180709版本 存在安全漏洞，该漏洞源于组件oal_setIp6DefaultRoute缺少对于命令参数的过滤和转义。|CVE-2022-25061| | | | | | | | 
UIkarma 输入验证错误漏洞|CNNVD-202202-2065|2022-02-25|2022-03-11| |中危|输入验证错误|UIkarma是一个简单的工具，允许您在多个 真实浏览器中执行 JavaScript 代码。 UIkarma 6.3.16之前版本存在输入验证错误漏洞，该漏洞源于缺少对返回url查询参数的验证，攻击者可利用该漏洞执行重定向攻击。|CVE-2021-23495| | | | | | | | 
JetBrains TeamCity 代码问题漏洞|CNNVD-202202-2033|2022-02-25|2022-03-10| |高危|代码问题|Jetbrains JetBrains TeamCity是捷克JetBrains（Jetbrains）公司的一套分布式构建管理和持续集成工具。该工具提供持续单元测试、代码质量分析和构建问题分析报告等功能。 JetBrains TeamCity 存在代码问题漏洞，该漏洞源于 JetBrains TeamCity 中，编辑用户帐户以更改其密码不会终止已编辑用户的会话。|CVE-2022-24341| | | | | | | | 
HUAWEI EMUI/Magic UI 安全漏洞|CNNVD-202202-2069|2022-02-25|2022-03-10| |高危|其他|Huawei HUAWEI EMUI是中国华为（Huawei）公司的一款基于Android开发的移动端操作系统。 HUAWEI EMUI/Magic UI存在安全漏洞，攻击者可利用该漏洞执行DoS的攻击，影响服务完整性。|CVE-2021-37027| | | | | | | | 
JetBrains YouTrack 跨站脚本漏洞|CNNVD-202202-2029|2022-02-25|2022-03-07| |中危|跨站脚本|JetBrains YouTrack是捷克JetBrains公司的一套基于浏览器的错误跟踪和项目管理软件。该软件具有错误跟踪、创建工作流程和监控项目进度等功能。 JetBrains YouTrack 存在跨站脚本漏洞，该漏洞源于 JetBrains YouTrack 容易受到通过项目图标存储的 XSS 的攻击。|CVE-2022-24347| | | | | | | | 
Home Owners Collection Management System 安全漏洞|CNNVD-202202-2080|2022-02-25|2022-03-10| |高危|其他|Home Owners Collection Management System是一个业主收款管理系统。 Home Owners Collection Management System存在安全漏洞，该漏洞源于通过SystemSettings.php中的参数cover造成远程代码执行(RCE)漏洞。|CVE-2022-25094| | | | | | | | 
HUAWEI EMUI安全漏洞|CNNVD-202202-2068|2022-02-25|2022-03-10| |中危|其他|Huawei HUAWEI EMUI是中国华为（Huawei）公司的一款基于Android开发的移动端操作系统。 HUAWEI EMUI/Magic UI存在安全漏洞，该漏洞源于UIWallet apps不正确的权限管理。成功利用此漏洞可能会影响服务机密性。|CVE-2021-37103| | | | | | | | 
HUAWEI EMUI 安全漏洞|CNNVD-202202-2073|2022-02-25|2022-07-14| |超危|其他|Huawei HUAWEI EMUI是中国华为（Huawei）公司的一款基于Android开发的移动端操作系统。 HUAWEI EMUI 存在安全漏洞，成功利用此漏洞可能会导致某些文件的未授权读写。|CVE-2021-22448| | | | | | | | 
JetBrains TeamCity 跨站脚本漏洞|CNNVD-202202-2036|2022-02-25|2022-03-16| |中危|跨站脚本|JetBrains TeamCity是捷克JetBrains公司的一套分布式构建管理和持续集成工具。该工具提供持续单元测试、代码质量分析和构建问题分析报告等功能。 JetBrains TeamCity 存在跨站脚本漏洞，该漏洞源于 JetBrains TeamCity 容易受到存储型 XSS 的攻击。|CVE-2022-24339| | | | | | | | 
JetBrains TeamCity 跨站脚本漏洞|CNNVD-202202-2035|2022-02-25|2022-03-16| |中危|跨站脚本|JetBrains TeamCity是捷克JetBrains公司的一套分布式构建管理和持续集成工具。该工具提供持续单元测试、代码质量分析和构建问题分析报告等功能。 JetBrains TeamCity 存在跨站脚本漏洞，该漏洞源于 JetBrains TeamCity 容易受到反射型 XSS 的攻击。|CVE-2022-24338| | | | | | | | 
UIC-DATA ONU4FERW 命令注入漏洞|CNNVD-202202-2064|2022-02-25|2022-03-10| |高危|命令注入|UIC-DATA ONU4FERW是用于数据管理。 UIC-DATA ONU4FERW V2.1.13_X139存在安全漏洞，攻击者可利用该漏洞通过FormImportomCashell函数执行任意命令。|CVE-2021-44132| | | | | | | | 
JetBrains TeamCity 跨站脚本漏洞|CNNVD-202202-2060|2022-02-25|2022-03-16| |中危|跨站脚本|JetBrains TeamCity是捷克JetBrains公司的一套分布式构建管理和持续集成工具。该工具提供持续单元测试、代码质量分析和构建问题分析报告等功能。 JetBrains TeamCity 2021.2.2之前存在跨站脚本漏洞，该漏洞源于软件缺少对于用户提交参数的过滤和转义。|CVE-2022-25261| | | | | | | | 
JetBrains TeamCity 输入验证错误漏洞|CNNVD-202202-2046|2022-02-25|2022-03-10| |中危|输入验证错误|Jetbrains JetBrains TeamCity是捷克JetBrains（Jetbrains）公司的一套分布式构建管理和持续集成工具。该工具提供持续单元测试、代码质量分析和构建问题分析报告等功能。 JetBrains TeamCity 中存在输入验证错误漏洞，该漏洞源于产品允许重定向到外部站点。以下产品及版本受到影响：JetBrains TeamCity 2021.1.4 之前版本。|CVE-2022-24330| | | | | | | | 
WordPress plugin Photoswipe Masonry Gallery 跨站脚本漏洞|CNNVD-202202-2084|2022-02-25|2022-04-06| |中危|跨站脚本|WordPress是Wordpress基金会的一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是WordPress开源的一个应用插件。 WordPress plugin Photoswipe Masonry Gallery 存在跨站脚本漏洞，目前暂无该漏洞信息，请随时关注CNNVD或厂商公告。|CVE-2022-0750| | | | | | | | 
JetBrains TeamCity 操作系统命令注入漏洞|CNNVD-202202-2053|2022-02-25|2022-03-16| |超危|授权问题|JetBrains TeamCity是捷克JetBrains公司的一套分布式构建管理和持续集成工具。该工具提供持续单元测试、代码质量分析和构建问题分析报告等功能。 JetBrains TeamCity 2021.2.3之前版本存在操作系统命令注入漏洞，该漏洞源于Agent Push特性配置中缺少对于系统命令的过滤和转义。|CVE-2022-25263| | | | | | | | 
Tp-link TL-WR840N 输入验证错误漏洞|CNNVD-202202-2071|2022-02-25|2022-03-11| |高危|输入验证错误|Tp-link TL-WR840N是中国普联（Tp-link）公司的一款无线路由器。 TP-LINK TL-WR840N(ES)_V6.20_180709存在输入验证错误漏洞，该漏洞源于函数dm_checkString包含整数溢出。攻击者可利用该漏洞通过特制的HTTP请求造成拒绝服务（DoS）。|CVE-2022-25062| | | | | | | | 
Apache JSPWiki 跨站请求伪造漏洞|CNNVD-202202-2028|2022-02-25|2022-03-11| |高危|输入验证错误|Tp-link TL-WR840N是中国普联（Tp-link）公司的一款无线路由器。 TP-LINK TL-WR840N(ES)_V6.20_180709存在输入验证错误漏洞，该漏洞源于函数dm_checkString包含整数溢出。攻击者可利用该漏洞通过特制的HTTP请求造成拒绝服务（DoS）。|CVE-2022-25062| | | | | | | | 
Apache JSPWiki 跨站脚本漏洞|CNNVD-202202-2027|2022-02-25|2022-03-07| |中危|跨站脚本|Apache JSPWiki是美国阿帕奇（Apache）基金会的一款基于Java、Servlet和JSP构建的开源WikiWiki引擎。 Apache JSPWiki 存在跨站脚本漏洞，该漏洞源于精心设计的用户提交偏好可能会触发 Apache JSPWiki 上与用户偏好屏幕相关的 XSS 漏洞，这可能允许攻击者在受害者的浏览器中执行 javascript 并获取有关受害者的一些敏感信息。|CVE-2022-24948| | | | | | | | 
Linux kernel缓冲区错误漏洞|CNNVD-202202-2083|2022-02-25|2022-08-12| |高危|缓冲区错误|Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel 存在安全漏洞，该漏洞源。攻击者可利用该漏洞可以绕过Linux内核的访问限制，通过bpf per cpu ptr来读取或修改数据。|CVE-2022-0500| | | | | | | | 
Tp-link TL-WR840N 命令注入漏洞|CNNVD-202202-2059|2022-02-25|2022-03-10| |超危|命令注入|Tp-link TL-WR840N是中国普联（Tp-link）公司的一款无线路由器。 TP-LINK TL-WR840N(ES) V6.20 180709版本存在安全漏洞，该漏洞源于组件oal_startPing缺少对于命令参数的过滤和转义。|CVE-2022-25060| | | | | | | | 
Fuchsia 安全漏洞|CNNVD-202202-2056|2022-02-25|2022-03-10| |中危|其他|Fuchsia是一个开源的通用操作系统。 Fuchsia存在安全漏洞，该漏洞源于软件可以通过访问写时拷贝快照来修改VMO数据。本地攻击者可利用该漏洞可以修改VMO中他们没有权限访问的对象。|CVE-2022-0247| | | | | | | | 
Visual Voice Mail 访问控制错误漏洞|CNNVD-202202-2048|2022-02-25|2022-03-11| |高危|授权问题|Visual Voice Mail是可视语音信箱。 Visual Voice Mail 中存在访问控制错误漏洞，该漏洞源于产品允许暂时获取读短信的权限并读取一个IMAP的认证消息。以下产品及版本受到影响：Visual Voice Mail 2022-02-24 版本。|CVE-2022-23835| | | | | | | | 
Linux kernel 加密问题漏洞|CNNVD-202202-2082|2022-02-25|2022-09-20| |中危|加密问题|Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel 存在加密问题漏洞，该漏洞源于混合IPID分配方法和基于散列的IPID分配策略允许偏离路径的攻击者可利用该漏洞将数据注入受害者的TCP会话或终止该会话。|CVE-2020-36516| | | | | | | | 
ESET Endpoint Antivirus 资源管理错误漏洞|CNNVD-202202-2050|2022-02-25|2022-03-10| |高危|资源管理错误|Eset Endpoint Antivirus是斯洛伐克Eset公司的一个适用于中小型和大型企业的内部部署和基于云的反恶意软件和安全套件。用于反恶意软件、远程管理、端点安全、文件安全、防火墙、虚拟化安全、邮件安全、网络控制和机器人保护。 Eset Endpoint Antivirus 存在安全漏洞，该漏洞源于在eset Linux产品中使用的eset_rtp内核模块中存在释放后重用问题，允许潜在的攻击者可利用该漏洞在系统上触发拒绝服务。|CVE-2022-0615| | | | | | | | 
JetBrains Hub 授权问题漏洞|CNNVD-202202-2062|2022-02-25|2022-03-11| |超危|授权问题|JetBrains Hub是捷克JetBrains公司的一款基于Web的应用程序。该程序能够将多种JetBrains团队工具集成到一起。 JetBrains Hub 2022.1.14434之前版本存在授权问题漏洞，该漏洞源于允许SAML请求接管。|CVE-2022-25262| | | | | | | | 
Mozilla VPN 代码问题漏洞|CNNVD-202202-2072|2022-02-25|2022-02-28| |高危|代码问题|Mozilla VPN是美国Mozilla基金会的开源虚拟专用网络Web浏览器扩展，桌面应用程序和移动应用程序。 Mozilla VPN存在代码问题漏洞，该漏洞源于Mozilla VPN可以从不安全的目录加载OpenSSL配置文件。攻击者可利用该漏洞使用精心编制的OpenSSL配置文件以系统权限执行任意代码。|CVE-2022-0517| | | | | | | | 
JetBrains TeamCity 跨站请求伪造漏洞|CNNVD-202202-2038|2022-02-25|2022-03-10| |高危|跨站请求伪造|Jetbrains JetBrains TeamCity是捷克JetBrains（Jetbrains）公司的一套分布式构建管理和持续集成工具。该工具提供持续单元测试、代码质量分析和构建问题分析报告等功能。 JetBrains TeamCity 中存在跨站请求伪造漏洞，该漏洞源于产品未对URL中的特殊字符进行充分检查。攻击者可通过该漏洞导致注入。以下产品及版本受到影响：JetBrains TeamCity 2021.2.1 之前版本。|CVE-2022-24342| | | | | | | | 
JetBrains TeamCity 代码问题漏洞|CNNVD-202202-2042|2022-02-25|2022-03-10| |中危|代码问题|Jetbrains JetBrains TeamCity是捷克JetBrains（Jetbrains）公司的一套分布式构建管理和持续集成工具。该工具提供持续单元测试、代码质量分析和构建问题分析报告等功能。 JetBrains TeamCity 中存在代码问题漏洞，该漏洞源于产品未对XML-RPC请求中的数据以及用户身份进行有效验证。攻击者可通过该漏洞向服务端发送非预期的请求。以下产品及版本受到影响：JetBrains TeamCity 2021.2 之前版本。|CVE-2022-24333| | | | | | | | 
QNAP QTS Proxy Server 跨站脚本漏洞|CNNVD-202202-2051|2022-02-25|2022-03-10| |中危|跨站脚本|Qnap Systems QNAP QTS是中国威联通（Qnap Systems）公司的一款类似SAN存储架构的数据存储设备。该设备支持分层存储、镜像保护等保障功能。 QNAP QTS Proxy Server 存在跨站脚本漏洞，该漏洞源于用户提供的数据没有充分处理。远程攻击者可以欺骗受害者跟踪一个特别制作的链接，并在用户的浏览器中执行任意的HTML和脚本代码，以攻击脆弱的网站。|CVE-2021-34361| | | | | | | | 
Zulip server 安全漏洞|CNNVD-202202-2076|2022-02-25|2022-03-10| |超危|其他|Zulip server是美国Zulip公司的一款开源的团队聊天应用程序。 Zulip server存在安全漏洞，该漏洞源于。驻留多个组织的zlip Server部署很容易受到攻击，在一个组织中创建的邀请(可能是一个具有较高权限的角色)可以被用来加入任何其他组织。这绕过了对用户电子邮件地址所需域的任何限制，可以用来获得对只有邀请才能访问的组织的访问权。|CVE-2022-21706| | | | | | | | 
JetBrains TeamCity 访问控制错误漏洞|CNNVD-202202-2039|2022-02-25|2022-03-10| |中危|授权问题|Jetbrains JetBrains TeamCity是捷克JetBrains（Jetbrains）公司的一套分布式构建管理和持续集成工具。该工具提供持续单元测试、代码质量分析和构建问题分析报告等功能。 JetBrains TeamCity 中存在访问控制错误漏洞，该漏洞源于产品未对PULL请求的健康值进行安全保护。缺乏权限的用户可通过该漏洞查看敏感信息。以下产品及版本受到影响：JetBrains TeamCity 2021.2 之前版本。|CVE-2022-24337| | | | | | | | 
JetBrains TeamCity 安全漏洞|CNNVD-202202-2055|2022-02-25|2022-03-16| |高危|其他|JetBrains TeamCity是捷克JetBrains公司的一套分布式构建管理和持续集成工具。该工具提供持续单元测试、代码质量分析和构建问题分析报告等功能。 JetBrains TeamCity 2021.2.3之前版本存在安全漏洞，该漏洞源于软件在某些情况下可能会记录密码类型的环境变量。|CVE-2022-25264| | | | | | | | 
JetBrains Hub 跨站脚本漏洞|CNNVD-202202-2061|2022-02-25|2022-03-11| |中危|跨站脚本|JetBrains Hub是捷克JetBrains公司的一款基于Web的应用程序。该程序能够将多种JetBrains团队工具集成到一起。 JetBrains Hub 2021.1.14276之前版本存在跨站脚本漏洞，攻击者可利用该漏洞执行XSS的攻击。|CVE-2022-25259| | | | | | | | 
Tp-link TL-WR840N 命令注入漏洞|CNNVD-202202-2075|2022-02-25|2022-03-11| |超危|命令注入|Tp-link TL-WR840N是中国普联（Tp-link）公司的一款无线路由器。 TP-LINK TL-WR840存在命令注入漏洞，该漏洞源于通过oal wan6 setIpAddr函数被发现包含一个远程代码执行(RCE)漏洞。|CVE-2022-25064| | | | | | | | 
JetBrains TeamCity 代码问题漏洞|CNNVD-202202-2043|2022-02-25|2022-03-16| |中危|代码问题|JetBrains TeamCity是捷克JetBrains公司的一套分布式构建管理和持续集成工具。该工具提供持续单元测试、代码质量分析和构建问题分析报告等功能。 JetBrains TeamCity 中存在代码问题漏洞，该漏洞源于产品在注销操作时未删除关键的COOKIE。以下产品及版本受到影响：JetBrains TeamCity 2021.2 之前版本。|CVE-2022-24332| | | | | | | | 
